num_epochs,lr_generator,lr_discriminator,schedule,nb_step_discrim,nb_epoch_fade_in_new_layer,EMA_value,device,use_loss,momment_loss,scaling_penalty,betas_generator,betas_discriminator,scaling,batch_size,num_batches_per_epoch,target_len,nb_features,ks_conv,key_features,value_features,ks_value,ks_query,ks_key,num_workers,path_to_pretrain,cardinality,embedding_dim,dataset,which_model,model_id,bucket_name,channel_nb,pos_enc_dimension,self_attention,TrainingJobName,encoder_network_factor,DownloadStatus,TrainingJobStatus,SaveLocation,UploadS3,UploadS3Location,context_length,LARS,missing_values_stretch,cold_start_value
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__10_53_51__649,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-105351-649,,False,Stopped,False,False,False,0,False,0.0,0.6
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__10_54_09__70,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-105409-70,,False,Stopped,False,False,False,0,False,0.0,0.7
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__10_54_26__283,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-105426-283,,False,Stopped,False,False,False,0,False,0.0,0.8
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__10_54_43__313,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-105443-313,,False,Stopped,False,False,False,0,False,0.0,0.9
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,27_09_2021__11_00_17__608,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-27092021-110017-608,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-27092021-110017-608,0,False,0.0,0.1
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,27_09_2021__11_00_36__509,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-27092021-110036-509,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-27092021-110036-509,0,False,0.0,0.1
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,27_09_2021__11_00_54__906,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-27092021-110054-906,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-27092021-110054-906,0,False,0.0,0.1
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__11_01_12__362,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-110112-362,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-27092021-110112-362,0,False,0.0,0.1
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,27_09_2021__11_01_30__261,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-27092021-110130-261,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-27092021-110130-261,0,False,0.0,0.2
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,27_09_2021__11_01_56__547,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-27092021-110156-547,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-27092021-110156-547,0,False,0.0,0.2
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,27_09_2021__11_02_13__455,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-27092021-110213-455,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-27092021-110213-455,0,False,0.0,0.2
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__11_02_36__209,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-110236-209,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-27092021-110236-209,0,False,0.0,0.2
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,27_09_2021__11_02_53__475,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-27092021-110253-475,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-27092021-110253-475,0,False,0.0,0.3
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,27_09_2021__11_03_17__243,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-27092021-110317-243,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-27092021-110317-243,0,False,0.0,0.3
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,27_09_2021__11_03_40__835,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-27092021-110340-835,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-27092021-110340-835,0,False,0.0,0.3
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__11_03_57__926,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-110357-926,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-27092021-110357-926,0,False,0.0,0.3
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,27_09_2021__11_04_19__602,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-27092021-110419-602,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-27092021-110419-602,0,False,0.0,0.4
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,27_09_2021__11_04_37__586,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-27092021-110437-586,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-27092021-110437-586,0,False,0.0,0.4
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,27_09_2021__11_04_54__814,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-27092021-110454-814,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-27092021-110454-814,0,False,0.0,0.4
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__11_05_11__688,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-110511-688,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-27092021-110511-688,0,False,0.0,0.4
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,27_09_2021__11_05_35__365,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-27092021-110535-365,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-27092021-110535-365,0,False,0.0,0.5
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,27_09_2021__11_05_52__5,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-27092021-110552-5,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-27092021-110552-5,0,False,0.0,0.5
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,27_09_2021__11_06_16__167,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-27092021-110616-167,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-27092021-110616-167,0,False,0.0,0.5
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__11_06_37__69,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-110637-69,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-27092021-110637-69,0,False,0.0,0.5
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,27_09_2021__11_06_55__730,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-27092021-110655-730,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-27092021-110655-730,0,False,0.0,0.6
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,27_09_2021__11_07_13__556,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-27092021-110713-556,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-27092021-110713-556,0,False,0.0,0.6
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,27_09_2021__11_07_40__837,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-27092021-110740-837,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-27092021-110740-837,0,False,0.0,0.6
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__11_07_57__930,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-110757-930,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-27092021-110757-930,0,False,0.0,0.6
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,27_09_2021__11_08_15__739,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-27092021-110815-739,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-27092021-110815-739,0,False,0.0,0.7
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,27_09_2021__11_08_35__787,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-27092021-110835-787,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-27092021-110835-787,0,False,0.0,0.7
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,27_09_2021__11_08_55__86,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-27092021-110855-86,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-27092021-110855-86,0,False,0.0,0.7
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__11_09_12__978,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-110912-978,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-27092021-110912-978,0,False,0.0,0.7
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,27_09_2021__11_09_28__499,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-27092021-110928-499,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-27092021-110928-499,0,False,0.0,0.8
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,27_09_2021__11_09_48__582,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-27092021-110948-582,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-27092021-110948-582,0,False,0.0,0.8
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,27_09_2021__11_10_05__630,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-27092021-111005-630,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-27092021-111005-630,0,False,0.0,0.8
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__11_10_26__809,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-111026-809,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-27092021-111026-809,0,False,0.0,0.8
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,27_09_2021__11_10_45__939,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-27092021-111045-939,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-27092021-111045-939,0,False,0.0,0.9
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,27_09_2021__11_11_07__857,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-27092021-111107-857,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-27092021-111107-857,0,False,0.0,0.9
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,27_09_2021__11_11_27__308,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-27092021-111127-308,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-27092021-111127-308,0,False,0.0,0.9
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__11_11_43__767,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-111143-767,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-27092021-111143-767,0,False,0.0,0.9
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,27_09_2021__11_28_40__351,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-27092021-112840-351,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-27092021-112840-351,0,False,0.0,0.1
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,27_09_2021__11_28_58__704,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-27092021-112858-704,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-27092021-112858-704,0,False,0.0,0.1
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,27_09_2021__11_29_16__407,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-27092021-112916-407,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-27092021-112916-407,0,False,0.0,0.1
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__11_29_39__243,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-112939-243,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-27092021-112939-243,0,False,0.0,0.1
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,27_09_2021__11_30_13__383,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-27092021-113013-383,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-27092021-113013-383,0,False,0.0,0.2
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,27_09_2021__11_30_45__872,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-27092021-113045-872,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-27092021-113045-872,0,False,0.0,0.2
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,27_09_2021__11_31_10__589,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-27092021-113110-589,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-27092021-113110-589,0,False,0.0,0.2
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,27_09_2021__11_31_29__134,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-27092021-113129-134,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-27092021-113129-134,0,False,0.0,0.2
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,27_09_2021__11_31_52__691,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-27092021-113152-691,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-27092021-113152-691,0,False,0.0,0.3
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,27_09_2021__11_32_12__139,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-27092021-113212-139,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-27092021-113212-139,0,False,0.0,0.3
